"","COUNTY_CODE","DISTRICT_CODE","SCHOOL_CODE","year","COUNTY_NAME","DISTRICT_NAME","SCHOOL_NAME","prfadv.math","prfadv.read"
"245",3,3930,60,2012,"BERGEN    ","PARAMUS","WEST BROOK MIDDLE        ",81.7,78.5
"246",3,3930,60,2013,"BERGEN    ","PARAMUS","WEST BROOK MIDDLE        ",82.7,80.8
"247",3,3930,60,2014,"BERGEN    ","PARAMUS","WEST BROOK MIDDLE        ",87.4,83.5
"248",3,3930,65,2012,"BERGEN    ","PARAMUS","EAST BROOK MIDDLE        ",86,80.8
"249",3,3930,65,2013,"BERGEN    ","PARAMUS","EAST BROOK MIDDLE        ",84.5,82
"250",3,3930,65,2014,"BERGEN    ","PARAMUS","EAST BROOK MIDDLE        ",86.4,84.3
"251",3,3940,50,2012,"BERGEN    ","PARK RIDGE","PARK RIDGE HIGH          ",82.5,83.5
"252",3,3940,50,2013,"BERGEN    ","PARK RIDGE","PARK RIDGE HIGH          ",78.5,87
"253",3,3940,50,2014,"BERGEN    ","PARK RIDGE","PARK RIDGE HIGH          ",81,84
"254",3,4310,55,2012,"BERGEN    ","RAMSEY","ERIC S SMITH             ",88,89.4
"255",3,4310,55,2013,"BERGEN    ","RAMSEY","ERIC S SMITH             ",87.3,89.7
"256",3,4310,55,2014,"BERGEN    ","RAMSEY","ERIC S SMITH             ",87.3,87.4
"257",3,4370,100,2012,"BERGEN    ","RIDGEFIELD","SLOCUM/SKEWES SCHOOL     ",79.6,72.5
"258",3,4370,100,2013,"BERGEN    ","RIDGEFIELD","SLOCUM/SKEWES SCHOOL     ",81.5,74.5
"259",3,4370,100,2014,"BERGEN    ","RIDGEFIELD","SLOCUM/SKEWES SCHOOL     ",85.6,71.5
"260",3,4380,50,2012,"BERGEN    ","RIDGEFIELD PARK","RIDGEFIELD PARK JR SR HS ",66,87
"261",3,4380,50,2013,"BERGEN    ","RIDGEFIELD PARK","RIDGEFIELD PARK JR SR HS ",63,80
"262",3,4380,50,2014,"BERGEN    ","RIDGEFIELD PARK","RIDGEFIELD PARK JR SR HS ",69.5,78.5
"263",3,4390,60,2012,"BERGEN    ","RIDGEWOOD VILLAGE","BENJAMIN FRANKLIN MIDDLE ",91.7,91.7
"264",3,4390,60,2013,"BERGEN    ","RIDGEWOOD VILLAGE","BENJAMIN FRANKLIN MIDDLE ",89,91.7
"265",3,4390,60,2014,"BERGEN    ","RIDGEWOOD VILLAGE","BENJAMIN FRANKLIN MIDDLE ",91,92.3
"266",3,4390,70,2012,"BERGEN    ","RIDGEWOOD VILLAGE","GEORGE WASHINGTON MIDDLE ",94,91
"267",3,4390,70,2013,"BERGEN    ","RIDGEWOOD VILLAGE","GEORGE WASHINGTON MIDDLE ",91.7,91
"268",3,4390,70,2014,"BERGEN    ","RIDGEWOOD VILLAGE","GEORGE WASHINGTON MIDDLE ",92,91.3
"269",3,4405,60,2012,"BERGEN    ","RIVER DELL REGIONAL SCHOO","RIVER DELL MID RIVR EDGE ",87.5,87.5
"270",3,4405,60,2013,"BERGEN    ","RIVER DELL REGIONAL SCHOO","RIVER DELL MID RIVR EDGE ",89.5,91.5
"271",3,4405,60,2014,"BERGEN    ","RIVER DELL REGIONAL SCHOO","RIVER DELL MID RIVR EDGE ",89.5,90.5
"272",3,4430,50,2012,"BERGEN    ","RIVER VALE TWP","HOLDRUM                  ",87.7,87
"273",3,4430,50,2013,"BERGEN    ","RIVER VALE TWP","HOLDRUM                  ",85.3,85.7
"274",3,4430,50,2014,"BERGEN    ","RIVER VALE TWP","HOLDRUM                  ",87.3,87.7
"275",3,4470,50,2012,"BERGEN    ","ROCHELLE PARK TWP","MIDLAND #1               ",79.8,64
"276",3,4470,50,2013,"BERGEN    ","ROCHELLE PARK TWP","MIDLAND #1               ",76.2,66.8
"277",3,4470,50,2014,"BERGEN    ","ROCHELLE PARK TWP","MIDLAND #1               ",77,71.2
"278",3,4600,80,2012,"BERGEN    ","RUTHERFORD","PIERREPONT               ",83.8,79.2
"279",3,4600,80,2013,"BERGEN    ","RUTHERFORD","PIERREPONT               ",82,81.8
"280",3,4600,80,2014,"BERGEN    ","RUTHERFORD","PIERREPONT               ",83.6,83.6
"281",3,4600,100,2012,"BERGEN    ","RUTHERFORD","UNION                    ",86.4,77.2
"282",3,4600,100,2013,"BERGEN    ","RUTHERFORD","UNION                    ",86,83.6
"283",3,4600,100,2014,"BERGEN    ","RUTHERFORD","UNION                    ",84.8,81.2
"284",3,4610,50,2012,"BERGEN    ","SADDLE BROOK TOWNSHIP","SADDLE BROOK HIGH        ",67,75
"285",3,4610,50,2013,"BERGEN    ","SADDLE BROOK TOWNSHIP","SADDLE BROOK HIGH        ",75,79
"286",3,4610,50,2014,"BERGEN    ","SADDLE BROOK TOWNSHIP","SADDLE BROOK HIGH        ",74,74
"287",3,4610,90,2012,"BERGEN    ","SADDLE BROOK TOWNSHIP","LONG MEMORIAL            ",87.8,71.2
"288",3,4610,90,2013,"BERGEN    ","SADDLE BROOK TOWNSHIP","LONG MEMORIAL            ",86.4,67.4
"289",3,4610,90,2014,"BERGEN    ","SADDLE BROOK TOWNSHIP","LONG MEMORIAL            ",85.8,78
"290",3,4870,50,2012,"BERGEN    ","SOUTH HACKENSACK TWP","MEMORIAL                 ",71.2,67.5
"291",3,4870,50,2013,"BERGEN    ","SOUTH HACKENSACK TWP","MEMORIAL                 ",72.8,67.2
"292",3,4870,50,2014,"BERGEN    ","SOUTH HACKENSACK TWP","MEMORIAL                 ",78,72.3
"293",3,5150,60,2012,"BERGEN    ","TEANECK","BENJAMIN FRANKLIN MIDDLE ",69.8,68
"294",3,5150,60,2013,"BERGEN    ","TEANECK","BENJAMIN FRANKLIN MIDDLE ",69,67.5
"295",3,5150,60,2014,"BERGEN    ","TEANECK","BENJAMIN FRANKLIN MIDDLE ",72,64.2
"296",3,5150,70,2012,"BERGEN    ","TEANECK","THOMAS JEFFERSON MIDDLE  ",75.2,71.7
"297",3,5150,70,2013,"BERGEN    ","TEANECK","THOMAS JEFFERSON MIDDLE  ",75.2,71.2
"298",3,5150,70,2014,"BERGEN    ","TEANECK","THOMAS JEFFERSON MIDDLE  ",74.8,72.5
"299",3,5160,95,2012,"BERGEN    ","TENAFLY","TENAFLY MIDDLE           ",93,90.3
"300",3,5160,95,2013,"BERGEN    ","TENAFLY","TENAFLY MIDDLE           ",93,90.7
"301",3,5160,95,2014,"BERGEN    ","TENAFLY","TENAFLY MIDDLE           ",95,92
"302",3,5330,50,2012,"BERGEN    ","UPPER SADDLE RIVER BORO","EMIL A CAVALLINI         ",92,92
"303",3,5330,50,2013,"BERGEN    ","UPPER SADDLE RIVER BORO","EMIL A CAVALLINI         ",87.3,91.3
"304",3,5330,50,2014,"BERGEN    ","UPPER SADDLE RIVER BORO","EMIL A CAVALLINI         ",93.4,91
"305",3,5410,40,2012,"BERGEN    ","WALDWICK","CRESCENT                 ",91,74
"306",3,5410,40,2013,"BERGEN    ","WALDWICK","CRESCENT                 ",97.3,80.3
"307",3,5410,40,2014,"BERGEN    ","WALDWICK","CRESCENT                 ",92,80.3
"308",3,5410,70,2012,"BERGEN    ","WALDWICK","WALDWICK MIDDLE SCHOOL   ",83.7,85
"309",3,5410,70,2013,"BERGEN    ","WALDWICK","WALDWICK MIDDLE SCHOOL   ",84.7,84
"310",3,5410,70,2014,"BERGEN    ","WALDWICK","WALDWICK MIDDLE SCHOOL   ",84.3,85.7
"311",3,5430,50,2012,"BERGEN    ","WALLINGTON","WALLINGTON JR SR HIGH SCH",70.5,75
"312",3,5430,50,2013,"BERGEN    ","WALLINGTON","WALLINGTON JR SR HIGH SCH",64,75.5
"313",3,5430,50,2014,"BERGEN    ","WALLINGTON","WALLINGTON JR SR HIGH SCH",68.5,67.5
"314",3,5755,50,2012,"BERGEN    ","WESTWOOD REG SCHOOL DIST","WESTWOOD JUNIOR/SENIOR HS",83,92
"315",3,5755,50,2013,"BERGEN    ","WESTWOOD REG SCHOOL DIST","WESTWOOD JUNIOR/SENIOR HS",79,89
"316",3,5755,50,2014,"BERGEN    ","WESTWOOD REG SCHOOL DIST","WESTWOOD JUNIOR/SENIOR HS",77,88
"317",3,5830,70,2012,"BERGEN    ","WOOD-RIDGE","GRETA OSTROVSKY MIDDLE   ",71,72
"318",3,5830,70,2013,"BERGEN    ","WOOD-RIDGE","GRETA OSTROVSKY MIDDLE   ",61.7,69.7
"319",3,5830,70,2014,"BERGEN    ","WOOD-RIDGE","GRETA OSTROVSKY MIDDLE   ",55.5,65.5
"320",3,5880,50,2012,"BERGEN    ","WOODCLIFF LAKE BORO","WOODCLIFF MIDDLE SCHOOL  ",90,91
"321",3,5880,50,2013,"BERGEN    ","WOODCLIFF LAKE BORO","WOODCLIFF MIDDLE SCHOOL  ",96.3,94
"322",3,5880,50,2014,"BERGEN    ","WOODCLIFF LAKE BORO","WOODCLIFF MIDDLE SCHOOL  ",96.3,96
"323",3,5920,25,2012,"BERGEN    ","WYCKOFF TWP","DWIGHT D EISENHOWER M.S. ",87.3,90.3
"324",3,5920,25,2013,"BERGEN    ","WYCKOFF TWP","DWIGHT D EISENHOWER M.S. ",88,89.7
"325",3,5920,25,2014,"BERGEN    ","WYCKOFF TWP","DWIGHT D EISENHOWER M.S. ",90.3,89.3
"326",5,380,25,2012,"BURLINGTON","BEVERLY CITY","BEVERLY SCHOOL           ",NA,NA
"327",5,380,25,2013,"BURLINGTON","BEVERLY CITY","BEVERLY SCHOOL           ",38,44.6
"328",5,380,25,2014,"BURLINGTON","BEVERLY CITY","BEVERLY SCHOOL           ",NA,NA
"329",5,475,55,2012,"BURLINGTON","BORDENTOWN REGIONAL","BORDENTOWN REGIONAL MIDDLE",77.7,74.3
"330",5,475,55,2013,"BURLINGTON","BORDENTOWN REGIONAL","BORDENTOWN REGIONAL MIDDLE",77.3,77
"331",5,475,55,2014,"BURLINGTON","BORDENTOWN REGIONAL","BORDENTOWN REGIONAL MIDDLE",83,74.4
"332",5,600,20,2012,"BURLINGTON","BURLINGTON CITY","BURLINGTON CITY HIGH     ",37.5,40.5
"333",5,600,20,2013,"BURLINGTON","BURLINGTON CITY","BURLINGTON CITY HIGH     ",38,50.5
"334",5,600,20,2014,"BURLINGTON","BURLINGTON CITY","BURLINGTON CITY HIGH     ",45,49.5
"335",5,620,51,2012,"BURLINGTON","BURLINGTON TOWNSHIP","BURLINGTON TWP MIDDLE AT SPRINGSIDE",65.3,69.7
"336",5,620,51,2013,"BURLINGTON","BURLINGTON TOWNSHIP","BURLINGTON TWP MIDDLE AT SPRINGSIDE",69.7,72.7
"337",5,620,51,2014,"BURLINGTON","BURLINGTON TOWNSHIP","BURLINGTON TWP MIDDLE AT SPRINGSIDE",76,72
"338",5,840,53,2012,"BURLINGTON","CINNAMINSON TOWNSHIP","CINNAMINSON MIDDLE SCHOOL",73,74.5
"339",5,840,53,2013,"BURLINGTON","CINNAMINSON TOWNSHIP","CINNAMINSON MIDDLE SCHOOL",72.3,81.4
"340",5,840,53,2014,"BURLINGTON","CINNAMINSON TOWNSHIP","CINNAMINSON MIDDLE SCHOOL",80.4,82
"341",5,1030,60,2012,"BURLINGTON","DELANCO TWP","WALNUT ST                ",59,66
"342",5,1030,60,2013,"BURLINGTON","DELANCO TWP","WALNUT ST                ",64.7,78.7
"343",5,1030,60,2014,"BURLINGTON","DELANCO TWP","WALNUT ST                ",58.7,73.3
"344",5,1060,7,2012,"BURLINGTON","DELRAN TOWNSHIP","DELRAN MIDDLE            ",75.3,73
"345",5,1060,7,2013,"BURLINGTON","DELRAN TOWNSHIP","DELRAN MIDDLE            ",72.3,72.6
"346",5,1060,7,2014,"BURLINGTON","DELRAN TOWNSHIP","DELRAN MIDDLE            ",76.6,75.4
"347",5,1250,60,2012,"BURLINGTON","EASTAMPTON TWP","EASTAMPTON COMMUNITY",72.5,69.7
"348",5,1250,60,2013,"BURLINGTON","EASTAMPTON TWP","EASTAMPTON COMMUNITY",73.3,68
"349",5,1250,60,2014,"BURLINGTON","EASTAMPTON TWP","EASTAMPTON COMMUNITY",74.4,69.5
"350",5,1280,70,2012,"BURLINGTON","EDGEWATER PARK TWP","SAMUEL M RIDGWAY SCHOOL  ",66.7,64.2
"351",5,1280,70,2013,"BURLINGTON","EDGEWATER PARK TWP","SAMUEL M RIDGWAY SCHOOL  ",66,60.4
"352",5,1280,70,2014,"BURLINGTON","EDGEWATER PARK TWP","SAMUEL M RIDGWAY SCHOOL  ",74.5,59.5
"353",5,1420,40,2012,"BURLINGTON","EVESHAM TWP","FRANCES DEMASI MIDDLE SCH",75.3,77
"354",5,1420,40,2013,"BURLINGTON","EVESHAM TWP","FRANCES DEMASI MIDDLE SCH",74.3,82
"355",5,1420,40,2014,"BURLINGTON","EVESHAM TWP","FRANCES DEMASI MIDDLE SCH",80.7,79
"356",5,1420,60,2012,"BURLINGTON","EVESHAM TWP","MARLTON MIDDLE           ",79,75
"357",5,1420,60,2013,"BURLINGTON","EVESHAM TWP","MARLTON MIDDLE           ",79.6,80.4
"358",5,1420,60,2014,"BURLINGTON","EVESHAM TWP","MARLTON MIDDLE           ",83.3,77.6
"359",5,1520,55,2012,"BURLINGTON","FLORENCE TOWNSHIP","RIVERFRONT    ",74.8,63
"360",5,1520,55,2013,"BURLINGTON","FLORENCE TOWNSHIP","RIVERFRONT    ",76.6,63.8
"361",5,1520,55,2014,"BURLINGTON","FLORENCE TOWNSHIP","RIVERFRONT    ",73.8,61.4
"362",5,1910,50,2012,"BURLINGTON","HAINESPORT TWP","HAINESPORT               ",79.7,67.7
"363",5,1910,50,2013,"BURLINGTON","HAINESPORT TWP","HAINESPORT               ",82.8,75.7
"364",5,1910,50,2014,"BURLINGTON","HAINESPORT TWP","HAINESPORT               ",86.5,75.7
"365",5,2850,20,2012,"BURLINGTON","LUMBERTON TWP","BOBBY'S RUN SCHOOL       ",85.5,66.5
"366",5,2850,20,2013,"BURLINGTON","LUMBERTON TWP","BOBBY'S RUN SCHOOL       ",85,73
"367",5,2850,20,2014,"BURLINGTON","LUMBERTON TWP","BOBBY'S RUN SCHOOL       ",80,74.5
"368",5,2850,60,2012,"BURLINGTON","LUMBERTON TWP","LUMBERTON MIDDLE SCHOOL  ",79,82
"369",5,2850,60,2013,"BURLINGTON","LUMBERTON TWP","LUMBERTON MIDDLE SCHOOL  ",80,82.3
"370",5,2850,60,2014,"BURLINGTON","LUMBERTON TWP","LUMBERTON MIDDLE SCHOOL  ",80.3,81.7
"371",5,3010,30,2012,"BURLINGTON","MAPLE SHADE TOWNSHIP","MAPLE SHADE HIGH         ",66.5,55.5
"372",5,3010,30,2013,"BURLINGTON","MAPLE SHADE TOWNSHIP","MAPLE SHADE HIGH         ",62,62.5
"373",5,3010,30,2014,"BURLINGTON","MAPLE SHADE TOWNSHIP","MAPLE SHADE HIGH         ",67,62
"374",5,3070,40,2012,"BURLINGTON","MEDFORD LAKES BORO","NEETA SCHOOL             ",84.8,80.2
"375",5,3070,40,2013,"BURLINGTON","MEDFORD LAKES BORO","NEETA SCHOOL             ",84.6,83.8
"376",5,3070,40,2014,"BURLINGTON","MEDFORD LAKES BORO","NEETA SCHOOL             ",81.7,81.3
"377",5,3080,55,2012,"BURLINGTON","MEDFORD TWP","MEDFORD TWP MEMORIAL     ",87.5,86
"378",5,3080,55,2013,"BURLINGTON","MEDFORD TWP","MEDFORD TWP MEMORIAL     ",84.5,88
"379",5,3080,55,2014,"BURLINGTON","MEDFORD TWP","MEDFORD TWP MEMORIAL     ",86,86
"380",5,3360,110,2012,"BURLINGTON","MOORESTOWN TOWNSHIP","WM ALLEN III MIDDLE SCH  ",86.5,85.5
"381",5,3360,110,2013,"BURLINGTON","MOORESTOWN TOWNSHIP","WM ALLEN III MIDDLE SCH  ",84,87.5
"382",5,3360,110,2014,"BURLINGTON","MOORESTOWN TOWNSHIP","WM ALLEN III MIDDLE SCH  ",88,89
"383",5,3430,60,2012,"BURLINGTON","MOUNT HOLLY TWP","F W HOLBEIN              ",70,56.6
"384",5,3430,60,2013,"BURLINGTON","MOUNT HOLLY TWP","F W HOLBEIN              ",65.7,61.7
"385",5,3430,60,2014,"BURLINGTON","MOUNT HOLLY TWP","F W HOLBEIN              ",63,60
"386",5,3440,60,2012,"BURLINGTON","MOUNT LAUREL TWP","T.E. HARRINGTON MIDDLE   ",83.5,82
"387",5,3440,60,2013,"BURLINGTON","MOUNT LAUREL TWP","T.E. HARRINGTON MIDDLE   ",79.5,84.5
"388",5,3440,60,2014,"BURLINGTON","MOUNT LAUREL TWP","T.E. HARRINGTON MIDDLE   ",81,85.5
"389",5,3540,50,2012,"BURLINGTON","NEW HANOVER TWP","NEW HANOVER TWP          ",47.5,46
"390",5,3540,50,2013,"BURLINGTON","NEW HANOVER TWP","NEW HANOVER TWP          ",62.2,53.9
"391",5,3540,50,2014,"BURLINGTON","NEW HANOVER TWP","NEW HANOVER TWP          ",58.5,52.8
"392",5,3690,60,2012,"BURLINGTON","N BURLINGTON COUNTY REG","N BURL CO REG MIDDLE SCH ",71.5,75.5
"393",5,3690,60,2013,"BURLINGTON","N BURLINGTON COUNTY REG","N BURL CO REG MIDDLE SCH ",75,82
"394",5,3690,60,2014,"BURLINGTON","N BURLINGTON COUNTY REG","N BURL CO REG MIDDLE SCH ",82,85
"395",5,3920,50,2012,"BURLINGTON","PALMYRA BOROUGH","PALMYRA HIGH             ",55.5,63
"396",5,3920,50,2013,"BURLINGTON","PALMYRA BOROUGH","PALMYRA HIGH             ",58.5,66
"397",5,3920,50,2014,"BURLINGTON","PALMYRA BOROUGH","PALMYRA HIGH             ",65,70.5
"398",5,4050,50,2012,"BURLINGTON","PEMBERTON TOWNSHIP","HELEN A. FORT MIDDLE SCH ",61.7,58
"399",5,4050,50,2013,"BURLINGTON","PEMBERTON TOWNSHIP","HELEN A. FORT MIDDLE SCH ",58,61.7
"400",5,4050,50,2014,"BURLINGTON","PEMBERTON TOWNSHIP","HELEN A. FORT MIDDLE SCH ",61.3,61
"401",5,4450,70,2012,"BURLINGTON","RIVERSIDE TOWNSHIP","RIVERSIDE MIDDLE         ",47.6,51.3
"402",5,4450,70,2013,"BURLINGTON","RIVERSIDE TOWNSHIP","RIVERSIDE MIDDLE         ",50.3,59.3
"403",5,4450,70,2014,"BURLINGTON","RIVERSIDE TOWNSHIP","RIVERSIDE MIDDLE         ",53,67.3
"404",5,4460,50,2012,"BURLINGTON","RIVERTON","RIVERTON                 ",82.4,77
"405",5,4460,50,2013,"BURLINGTON","RIVERTON","RIVERTON                 ",88.9,86.5
"406",5,4460,50,2014,"BURLINGTON","RIVERTON","RIVERTON                 ",90.2,88.5
"407",5,4740,55,2012,"BURLINGTON","SHAMONG TWP","INDIAN MILLS MEMORIAL SCH",85.5,79.3
"408",5,4740,55,2013,"BURLINGTON","SHAMONG TWP","INDIAN MILLS MEMORIAL SCH",81,82.3
"409",5,4740,55,2014,"BURLINGTON","SHAMONG TWP","INDIAN MILLS MEMORIAL SCH",82,81.8
"410",5,4930,70,2012,"BURLINGTON","SOUTHAMPTON TWP","SOUTHAMPTON TWP SCH NO 3 ",77.7,79
"411",5,4930,70,2013,"BURLINGTON","SOUTHAMPTON TWP","SOUTHAMPTON TWP SCH NO 3 ",75.3,80
"412",5,4930,70,2014,"BURLINGTON","SOUTHAMPTON TWP","SOUTHAMPTON TWP SCH NO 3 ",80,83.4
"413",5,5130,40,2012,"BURLINGTON","TABERNACLE TWP","KENNETH R. OLSON MID SCH ",83.2,75.4
"414",5,5130,40,2013,"BURLINGTON","TABERNACLE TWP","KENNETH R. OLSON MID SCH ",84,70.3
"415",5,5130,40,2014,"BURLINGTON","TABERNACLE TWP","KENNETH R. OLSON MID SCH ",83,72.5
"416",5,5720,50,2012,"BURLINGTON","WESTAMPTON","WESTAMPTON MIDDLE        ",75,70.6
"417",5,5720,50,2013,"BURLINGTON","WESTAMPTON","WESTAMPTON MIDDLE        ",73.4,73
"418",5,5720,50,2014,"BURLINGTON","WESTAMPTON","WESTAMPTON MIDDLE        ",77.3,71
"419",5,5805,57,2012,"BURLINGTON","WILLINGBORO","WILLINGBORO MEMORIAL SCH ",43.3,42.4
"420",5,5805,57,2013,"BURLINGTON","WILLINGBORO","WILLINGBORO MEMORIAL SCH ",44.7,47.7
"421",5,5805,57,2014,"BURLINGTON","WILLINGBORO","WILLINGBORO MEMORIAL SCH ",52.3,45
"422",5,5890,30,2012,"BURLINGTON","WOODLAND TWP","CHATSWORTH               ",66.7,56.5
"423",5,5890,30,2013,"BURLINGTON","WOODLAND TWP","CHATSWORTH               ",59.3,63.2
"424",5,5890,30,2014,"BURLINGTON","WOODLAND TWP","CHATSWORTH               ",67.8,66.4
"425",7,150,10,2012,"CAMDEN    ","AUDUBON","AUDUBON HIGH             ",79,78.5
"426",7,150,10,2013,"CAMDEN    ","AUDUBON","AUDUBON HIGH             ",81,80.5
"427",7,150,10,2014,"CAMDEN    ","AUDUBON","AUDUBON HIGH             ",78,75.5
"428",7,190,30,2012,"CAMDEN    ","BARRINGTON BORO","WOODLAND                 ",86,73
"429",7,190,30,2013,"CAMDEN    ","BARRINGTON BORO","WOODLAND                 ",82,67.5
"430",7,190,30,2014,"CAMDEN    ","BARRINGTON BORO","WOODLAND                 ",76.8,74.7
"431",7,260,15,2012,"CAMDEN    ","BELLMAWR BORO","BELL OAKS                ",76.5,62
"432",7,260,15,2013,"CAMDEN    ","BELLMAWR BORO","BELL OAKS                ",77.3,66.5
"433",7,260,15,2014,"CAMDEN    ","BELLMAWR BORO","BELL OAKS                ",73.3,64.7
"434",7,330,20,2012,"CAMDEN    ","BERLIN BORO","BERLIN COMMUNITY         ",86.5,76.9
"435",7,330,20,2013,"CAMDEN    ","BERLIN BORO","BERLIN COMMUNITY         ",88.2,74.5
"436",7,330,20,2014,"CAMDEN    ","BERLIN BORO","BERLIN COMMUNITY         ",87.8,76.9
"437",7,340,30,2012,"CAMDEN    ","BERLIN TWP","DWIGHT EISENHOWER M S    ",69,46
"438",7,340,30,2013,"CAMDEN    ","BERLIN TWP","DWIGHT EISENHOWER M S    ",67.7,58
"439",7,340,30,2014,"CAMDEN    ","BERLIN TWP","DWIGHT EISENHOWER M S    ",68,57.4
"440",7,580,10,2012,"CAMDEN    ","BROOKLAWN BORO","ALICE COSTELLO           ",67.5,58.7
"441",7,580,10,2013,"CAMDEN    ","BROOKLAWN BORO","ALICE COSTELLO           ",69.2,55.7
"442",7,580,10,2014,"CAMDEN    ","BROOKLAWN BORO","ALICE COSTELLO           ",58.8,46.3
"443",7,680,45,2012,"CAMDEN    ","CAMDEN CITY","EAST CAMDEN MIDDLE       ",18.3,25.4
"444",7,680,45,2013,"CAMDEN    ","CAMDEN CITY","EAST CAMDEN MIDDLE       ",18,21.4
"445",7,680,45,2014,"CAMDEN    ","CAMDEN CITY","EAST CAMDEN MIDDLE       ",20.6,20.5
"446",7,680,70,2012,"CAMDEN    ","CAMDEN CITY","PYNE POYNT FAMILY SCHOOL ",20,25
"447",7,680,70,2013,"CAMDEN    ","CAMDEN CITY","PYNE POYNT FAMILY SCHOOL ",12,13.7
"448",7,680,70,2014,"CAMDEN    ","CAMDEN CITY","PYNE POYNT FAMILY SCHOOL ",18,16
"449",7,680,80,2012,"CAMDEN    ","CAMDEN CITY","VETERANS MEMORIAL MIDDLE ",47.5,21
"450",7,680,80,2013,"CAMDEN    ","CAMDEN CITY","VETERANS MEMORIAL MIDDLE ",48.5,28.3
"451",7,680,80,2014,"CAMDEN    ","CAMDEN CITY","VETERANS MEMORIAL MIDDLE ",51.8,26.8
"452",7,680,100,2012,"CAMDEN    ","CAMDEN CITY","BONSALL                  ",31.2,21
"453",7,680,100,2013,"CAMDEN    ","CAMDEN CITY","BONSALL                  ",34,30.8
"454",7,680,100,2014,"CAMDEN    ","CAMDEN CITY","BONSALL                  ",21,18
"455",7,680,145,2012,"CAMDEN    ","CAMDEN CITY","OCTAVIUS CATTO DEMONSTRATION",37.5,24.5
"456",7,680,145,2013,"CAMDEN    ","CAMDEN CITY","OCTAVIUS CATTO DEMONSTRATION",38.8,33.3
"457",7,680,145,2014,"CAMDEN    ","CAMDEN CITY","OCTAVIUS CATTO DEMONSTRATION",40.8,33
"458",7,680,165,2012,"CAMDEN    ","CAMDEN CITY","COOPERS POYNT            ",46.4,32.4
"459",7,680,165,2013,"CAMDEN    ","CAMDEN CITY","COOPERS POYNT            ",41,30.9
"460",7,680,165,2014,"CAMDEN    ","CAMDEN CITY","COOPERS POYNT            ",40,29.8
"461",7,680,175,2012,"CAMDEN    ","CAMDEN CITY","RILETTA CREAM ELEM SCHOOL",32.6,17.7
"462",7,680,175,2013,"CAMDEN    ","CAMDEN CITY","RILETTA CREAM ELEM SCHOOL",21.6,26
"463",7,680,175,2014,"CAMDEN    ","CAMDEN CITY","RILETTA CREAM ELEM SCHOOL",23.4,20.6
"464",7,680,180,2012,"CAMDEN    ","CAMDEN CITY","DAVIS ELEM               ",37,20.7
"465",7,680,180,2013,"CAMDEN    ","CAMDEN CITY","DAVIS ELEM               ",37.8,23.8
"466",7,680,180,2014,"CAMDEN    ","CAMDEN CITY","DAVIS ELEM               ",30.8,27.4
"467",7,680,190,2012,"CAMDEN    ","CAMDEN CITY","DUDLEY E.S. ",33.2,23.8
"468",7,680,190,2013,"CAMDEN    ","CAMDEN CITY","DUDLEY E.S. ",29.3,24.4
"469",7,680,190,2014,"CAMDEN    ","CAMDEN CITY","DUDLEY E.S. ",28.5,23.8
"470",7,680,210,2012,"CAMDEN    ","CAMDEN CITY","HATCH MIDDLE             ",23,18.7
"471",7,680,210,2013,"CAMDEN    ","CAMDEN CITY","HATCH MIDDLE             ",22.4,18.8
"472",7,680,210,2014,"CAMDEN    ","CAMDEN CITY","HATCH MIDDLE             ",30,23.2
"473",7,680,245,2013,"CAMDEN    ","CAMDEN CITY","MORGAN VILLAGE MIDDLE    ",19.5,37
"474",7,680,245,2014,"CAMDEN    ","CAMDEN CITY","MORGAN VILLAGE MIDDLE    ",37.7,32
"475",7,680,250,2012,"CAMDEN    ","CAMDEN CITY","R C MOLINA ELEM SCHOOL   ",19.4,13.5
"476",7,680,250,2013,"CAMDEN    ","CAMDEN CITY","R C MOLINA ELEM SCHOOL   ",36,33
"477",7,680,250,2014,"CAMDEN    ","CAMDEN CITY","R C MOLINA ELEM SCHOOL   ",25.7,12.5
"478",7,680,300,2012,"CAMDEN    ","CAMDEN CITY","SHARP                    ",63.2,27.2
"479",7,680,300,2013,"CAMDEN    ","CAMDEN CITY","SHARP                    ",66.8,34.2
"480",7,680,300,2014,"CAMDEN    ","CAMDEN CITY","SHARP                    ",57.2,32.2
"481",7,680,310,2012,"CAMDEN    ","CAMDEN CITY","SUMNER                   ",45.4,19.7
"482",7,680,310,2013,"CAMDEN    ","CAMDEN CITY","SUMNER                   ",29.2,16.7
"483",7,680,310,2014,"CAMDEN    ","CAMDEN CITY","SUMNER                   ",31.4,14.8
"484",7,680,320,2012,"CAMDEN    ","CAMDEN CITY","U S WIGGINS              ",35.5,18.7
"485",7,680,320,2013,"CAMDEN    ","CAMDEN CITY","U S WIGGINS              ",25.5,15.5
"486",7,680,320,2014,"CAMDEN    ","CAMDEN CITY","U S WIGGINS              ",33.5,18.4
"487",7,680,340,2012,"CAMDEN    ","CAMDEN CITY","WHITTIER                 ",36,21
"488",7,680,340,2013,"CAMDEN    ","CAMDEN CITY","WHITTIER                 ",26,19.3
"489",7,680,340,2014,"CAMDEN    ","CAMDEN CITY","WHITTIER                 ",26.3,20.4
"490",7,680,350,2012,"CAMDEN    ","CAMDEN CITY","H. B. WILSON E.S. ",35.4,23.8
